id,y_true,score
7058_halu,1,2.800549726369412
7058_right,0,1.3885142824410388
6789_halu,1,2.8194945795139708
6789_right,0,0.0
360_halu,1,2.632146770769392
360_right,0,1.317123244686054
304_halu,1,3.146727216962888
304_right,0,0.0
2627_halu,1,2.7258535964502006
2627_right,0,0.0
8965_halu,1,2.6260757686315523
8965_right,0,0.0
4513_halu,1,2.7547290709582275
4513_right,0,1.2386262964381003
5910_halu,1,2.166258536316501
5910_right,0,0.0
8313_halu,1,2.6391710203107626
8313_right,0,0.0
3100_halu,1,2.6789884108701845
3100_right,0,0.0
5703_halu,1,2.773594272444509
5703_right,0,0.0
3898_halu,1,2.595062936999443
3898_right,0,0.0
5440_halu,1,1.1242500604360737
5440_right,0,1.657317469977751
7930_halu,1,2.798289431906036
7930_right,0,0.0
621_halu,1,2.623262382890865
621_right,0,1.293088033597299
7235_halu,1,2.837040546436053
7235_right,0,0.0
2498_halu,1,2.789089998813716
2498_right,0,1.4093917282529502
713_halu,1,2.814389751003384
713_right,0,0.0
8403_halu,1,2.5045770386328505
8403_right,0,1.0880472869524938
2855_halu,1,2.7672364655699866
2855_right,0,1.3183863458524838
4269_halu,1,2.213344622216219
4269_right,0,0.0
2908_halu,1,2.6759914857605933
2908_right,0,1.9248283510720852
8080_halu,1,2.695752600370263
8080_right,0,0.0
4516_halu,1,2.727092171438465
4516_right,0,2.28653740652892
1261_halu,1,2.834258881899219
1261_right,0,1.759544003742278
3160_halu,1,2.7829819242810934
3160_right,0,0.0
970_halu,1,2.716608518462688
970_right,0,2.750930014095446
3912_halu,1,2.5505390871663787
3912_right,0,1.6632240803325002
5198_halu,1,2.793845842164009
5198_right,0,0.0
8846_halu,1,0.0
8846_right,0,0.0
259_halu,1,2.727273138718558
259_right,0,0.0
3790_halu,1,2.8351198990088595
3790_right,0,0.0
9202_halu,1,2.688339779744407
9202_right,0,0.0
487_halu,1,1.832555104587819
487_right,0,0.0
7907_halu,1,2.691246128817251
7907_right,0,0.0
518_halu,1,2.6912916660257165
518_right,0,1.4247336567310749
8342_halu,1,1.4933917067805291
8342_right,0,0.0
311_halu,1,2.7358836688211343
311_right,0,0.0
3231_halu,1,2.631569332988496
3231_right,0,0.0
7932_halu,1,2.82850383195424
7932_right,0,0.0
7457_halu,1,2.529445906101921
7457_right,0,1.1524217010101574
9783_halu,1,2.715208250906731
9783_right,0,0.0
5183_halu,1,2.838928174825033
5183_right,0,0.0
8076_halu,1,2.812357044105565
8076_right,0,0.0
6501_halu,1,2.6511370096904323
6501_right,0,0.0
6790_halu,1,2.7082027724304143
6790_right,0,2.0547030610968027
7772_halu,1,2.7087348235467714
7772_right,0,2.1785019119817086
2737_halu,1,2.813426065244882
2737_right,0,1.7372289678196986
7841_halu,1,2.6061260689516126
7841_right,0,0.0
6261_halu,1,2.670295590061809
6261_right,0,1.207438716569554
8205_halu,1,2.7388815690123893
8205_right,0,0.0
1247_halu,1,2.6769211242872104
1247_right,0,0.0
9335_halu,1,1.9464781722239015
9335_right,0,1.0567056815206926
4194_halu,1,2.744913277200662
4194_right,0,0.0
8000_halu,1,0.0
8000_right,0,1.3947822355139634
7377_halu,1,2.692322596683704
7377_right,0,2.215354763376613
3434_halu,1,0.0
3434_right,0,0.0
5381_halu,1,1.7644856615936502
5381_right,0,0.0
958_halu,1,9.981643575196944
958_right,0,0.0
416_halu,1,2.985780522726886
416_right,0,0.0
5741_halu,1,2.7139872197694808
5741_right,0,0.0
6727_halu,1,1.3051629491728869
6727_right,0,0.0
4381_halu,1,2.647764282057584
4381_right,0,0.0
5196_halu,1,2.320876008199648
5196_right,0,1.889698764802175
1112_halu,1,2.8194765154713486
1112_right,0,2.314332697554963
2688_halu,1,2.6983577772062604
2688_right,0,1.0500287098990837
6472_halu,1,2.87406393316614
6472_right,0,0.0
8819_halu,1,2.7060784428629097
8819_right,0,1.4933328484328636
7807_halu,1,2.3015418894166
7807_right,0,1.3733271878118236
3410_halu,1,2.7447062687416506
3410_right,0,1.31195446010504
80_halu,1,2.8202517286314617
80_right,0,0.0
4613_halu,1,2.7810344291802758
4613_right,0,0.0
1373_halu,1,2.698918541725181
1373_right,0,0.0
1509_halu,1,2.208115752495906
1509_right,0,0.0
6442_halu,1,2.661126004412293
6442_right,0,0.0
3070_halu,1,2.6875508370195376
3070_right,0,0.0
3015_halu,1,2.703943394455665
3015_right,0,2.507476537757632
4822_halu,1,2.797097886567529
4822_right,0,0.0
7821_halu,1,2.8060416568124897
7821_right,0,1.0093721646704814
92_halu,1,2.783596729555414
92_right,0,1.8888058843210491
9420_halu,1,2.747475752481804
9420_right,0,0.0
6599_halu,1,0.0
6599_right,0,0.0
4442_halu,1,2.800297132805084
4442_right,0,0.0
7601_halu,1,2.8036426044161424
7601_right,0,0.0
3834_halu,1,2.70810008947331
3834_right,0,0.0
9701_halu,1,2.777052687634821
9701_right,0,1.1807580513291294
4321_halu,1,2.807792633945977
4321_right,0,0.0
3393_halu,1,2.245991252674923
3393_right,0,0.0
4751_halu,1,2.8126308223485963
4751_right,0,0.0
7228_halu,1,2.766889127427936
7228_right,0,0.0
9190_halu,1,2.80938456212968
9190_right,0,0.0
2360_halu,1,3.0220485257351446
2360_right,0,1.105712271313001
1147_halu,1,2.265766612566329
1147_right,0,2.0705986971128345
5665_halu,1,2.603562446613836
5665_right,0,0.0
8074_halu,1,2.812949828838355
8074_right,0,1.247892547145622
4942_halu,1,2.519221437382922
4942_right,0,0.0
3662_halu,1,2.4299700270371374
3662_right,0,0.0
1562_halu,1,2.7864019345934907
1562_right,0,0.9501617719056475
4112_halu,1,2.6908878490547554
4112_right,0,1.6283546565734834
9049_halu,1,2.679113351085478
9049_right,0,0.0
9275_halu,1,2.50392720554943
9275_right,0,0.0
8537_halu,1,2.4237039843383994
8537_right,0,0.0
794_halu,1,2.7823455569430906
794_right,0,0.0
5853_halu,1,2.698128866113513
5853_right,0,1.5533044978594046
7618_halu,1,2.8056392378916484
7618_right,0,1.3284529860766288
1593_halu,1,2.844909343220352
1593_right,0,0.0
7417_halu,1,2.718588240409437
7417_right,0,0.0
5266_halu,1,2.863157582937026
5266_right,0,1.0849402950593836
7146_halu,1,2.6453006439643487
7146_right,0,0.0
88_halu,1,2.7561194517544663
88_right,0,0.0
8694_halu,1,2.7330159986544142
8694_right,0,0.0
9731_halu,1,2.842468621732296
9731_right,0,0.0
9445_halu,1,2.6585321174872965
9445_right,0,0.0
6753_halu,1,2.708322302397882
6753_right,0,0.0
3501_halu,1,2.7803234711523883
3501_right,0,0.0
2233_halu,1,2.7307622133140006
2233_right,0,1.861904399707234
2802_halu,1,2.611070068778986
2802_right,0,0.0
4423_halu,1,2.679961766725412
4423_right,0,1.1248164216204224
5662_halu,1,2.822021166715845
5662_right,0,0.0
7169_halu,1,2.8256393210503
7169_right,0,0.9514989581811796
8336_halu,1,2.4367972140804137
8336_right,0,1.429729507226625
2147_halu,1,2.796350798017924
2147_right,0,0.0
7968_halu,1,2.7486076727239355
7968_right,0,0.0
6550_halu,1,2.752509372558455
6550_right,0,0.0
7642_halu,1,3.521481466422018
7642_right,0,0.0
6163_halu,1,2.86343567274735
6163_right,0,0.0
1494_halu,1,2.756250345390116
1494_right,0,1.3435282853975288
7695_halu,1,2.847704349052621
7695_right,0,0.0
7093_halu,1,2.7391596419020825
7093_right,0,1.2162357981550822
1408_halu,1,1.9334173349333108
1408_right,0,0.0
6690_halu,1,2.739712945655654
6690_right,0,0.0
3400_halu,1,2.7928061720411708
3400_right,0,0.0
108_halu,1,2.783003510320384
108_right,0,0.0
5635_halu,1,0.0
5635_right,0,0.0
8481_halu,1,2.776522758876016
8481_right,0,0.0
6603_halu,1,2.744741854484904
6603_right,0,0.0
1090_halu,1,2.516300814208834
1090_right,0,0.9946502820776952
5559_halu,1,2.2998922491846825
5559_right,0,0.0
9411_halu,1,2.7762561667601413
9411_right,0,0.0
8142_halu,1,2.816203312487926
8142_right,0,0.0
8663_halu,1,2.7587711218575786
8663_right,0,0.0
6595_halu,1,0.0
6595_right,0,1.0630318361302002
623_halu,1,2.7015180232141787
623_right,0,0.0
6870_halu,1,2.6603498423924377
6870_right,0,0.0
4813_halu,1,2.7185633726010905
4813_right,0,0.0
6552_halu,1,2.3442857431263016
6552_right,0,1.1241004239150487
7529_halu,1,2.7492048183400035
7529_right,0,0.0
5795_halu,1,6.052887455048337
5795_right,0,0.0
7436_halu,1,2.648672962080929
7436_right,0,0.0
4217_halu,1,2.8511182964256983
4217_right,0,0.0
5940_halu,1,2.826551689714348
5940_right,0,0.0
8500_halu,1,2.739243440921464
8500_right,0,0.0
6428_halu,1,2.750342165514196
6428_right,0,0.0
6826_halu,1,2.802293714432719
6826_right,0,1.05626155660813
4130_halu,1,2.806744009808462
4130_right,0,1.6848693766519327
7801_halu,1,2.689125984656623
7801_right,0,2.2469261864283823
7753_halu,1,2.64413802738852
7753_right,0,1.055521338785831
4721_halu,1,2.729791276267981
4721_right,0,0.7307987133965101
1650_halu,1,2.8034790046240663
1650_right,0,0.987697861415988
4140_halu,1,2.6861220859454638
4140_right,0,2.2071517518152706
1617_halu,1,2.6374525889816143
1617_right,0,1.1823325678701426
2029_halu,1,2.770644802229215
2029_right,0,0.0
8517_halu,1,2.781045470629164
8517_right,0,1.2799837920572066
4575_halu,1,2.7423272226504083
4575_right,0,0.0
3992_halu,1,2.7398596155082164
3992_right,0,0.0
7376_halu,1,2.489891179686279
7376_right,0,0.0
6149_halu,1,2.8299677436356085
6149_right,0,0.0
4908_halu,1,2.709897628215616
4908_right,0,1.5711663122206023
5026_halu,1,2.232825948491295
5026_right,0,0.0
8260_halu,1,2.647695858219725
8260_right,0,1.3105469237229392
4731_halu,1,2.7311894423657783
4731_right,0,2.256632817450848
7548_halu,1,1.7182323518570364
7548_right,0,0.0
8134_halu,1,2.680633601154784
8134_right,0,1.2305309194023732
1606_halu,1,2.787859867170557
1606_right,0,0.0
4773_halu,1,2.722212001304387
4773_right,0,2.659613557659426
8109_halu,1,2.6564397764018404
8109_right,0,1.6428572525829166
6951_halu,1,2.5780449160577987
6951_right,0,0.0
6004_halu,1,2.593485761431258
6004_right,0,0.0
7728_halu,1,2.7729734652723947
7728_right,0,2.6913767866997658
3541_halu,1,2.8017257326088343
3541_right,0,0.0
388_halu,1,2.7122493544123314
388_right,0,0.0
1794_halu,1,12.858396401067722
1794_right,0,2.440563497574345
8731_halu,1,2.694032565463687
8731_right,0,0.0
4919_halu,1,2.789019824859354
4919_right,0,0.0
5537_halu,1,2.714512217272869
5537_right,0,0.0
3872_halu,1,0.0
3872_right,0,0.0
8868_halu,1,2.7641217259428106
8868_right,0,0.0
2254_halu,1,2.728760009919192
2254_right,0,0.0
3412_halu,1,2.724714539774157
3412_right,0,0.0
5459_halu,1,1.820591005293296
5459_right,0,0.9425167904355564
4955_halu,1,2.7962121833539606
4955_right,0,0.0
7396_halu,1,2.2415700892973605
7396_right,0,2.0283188890014667
5414_halu,1,2.7118952271614987
5414_right,0,1.3631482552276784
7399_halu,1,2.489752781959183
7399_right,0,0.0
7414_halu,1,2.642074655171648
7414_right,0,1.1266068821481643
9100_halu,1,2.6563046143392874
9100_right,0,1.3059521779080363
4851_halu,1,2.661539557605354
4851_right,0,0.0
2025_halu,1,2.7852353506873744
2025_right,0,0.0
2615_halu,1,2.8160167606561246
2615_right,0,0.0
7388_halu,1,2.801878184760794
7388_right,0,0.0
2926_halu,1,2.680158315177438
2926_right,0,2.1313063543135167
1121_halu,1,2.697848109776249
1121_right,0,2.028880134659988
2910_halu,1,0.0
2910_right,0,0.0
8146_halu,1,2.573020007531187
8146_right,0,0.0
7383_halu,1,2.7451561093198134
7383_right,0,0.9055319520555772
3482_halu,1,2.7024744709810244
3482_right,0,2.261463362746948
795_halu,1,2.4956868881671
795_right,0,0.0
1575_halu,1,2.778742868497976
1575_right,0,2.316584185807087
6176_halu,1,2.756235191284086
6176_right,0,1.3885266368274083
6266_halu,1,2.8048067159139296
6266_right,0,0.0
2458_halu,1,2.7507997799006474
2458_right,0,0.0
3312_halu,1,2.653669771791932
3312_right,0,0.0
1253_halu,1,2.769512101314658
1253_right,0,0.0
6834_halu,1,2.231429422960514
6834_right,0,1.1213451221374944
8794_halu,1,2.449190223686736
8794_right,0,2.051654153336428
3837_halu,1,2.311057839509292
3837_right,0,2.3190337046991885
4398_halu,1,2.4368795497922227
4398_right,0,0.0
3595_halu,1,2.678890556285089
3595_right,0,1.0243885567617756
6621_halu,1,2.051875527144161
6621_right,0,2.002595655102735
8382_halu,1,2.6913130477534883
8382_right,0,1.9160184032395828
2124_halu,1,2.6812429620053804
2124_right,0,1.978998921326784
3238_halu,1,2.770757431467385
3238_right,0,0.0
5403_halu,1,2.316793250022357
5403_right,0,2.3222556748945675
5998_halu,1,2.822685561911892
5998_right,0,1.2470360860879768
5938_halu,1,2.3194586894558573
5938_right,0,1.08810325042478
2045_halu,1,2.715709430764565
2045_right,0,1.4285061366835374
1578_halu,1,2.415046755257544
1578_right,0,1.8680457246059132
14_halu,1,2.7703574021879698
14_right,0,1.1571969547694545
2673_halu,1,2.320028024008023
2673_right,0,1.0301149043518898
7016_halu,1,2.413031771157002
7016_right,0,2.763850630506054
8720_halu,1,2.502615541177849
8720_right,0,0.0
8849_halu,1,2.56238376574749
8849_right,0,2.326757441055152
4812_halu,1,2.705558981010373
4812_right,0,0.0
1084_halu,1,2.792759216252472
1084_right,0,1.83883807569818
4983_halu,1,2.759000453721883
4983_right,0,1.4593332642220531
7155_halu,1,2.6603322754805467
7155_right,0,0.0
2884_halu,1,2.3216102327567003
2884_right,0,0.0
333_halu,1,2.7409992659277704
333_right,0,0.0
7204_halu,1,2.256901097392915
7204_right,0,1.1265208550090329
4367_halu,1,2.6546749415218844
4367_right,0,1.6263417872487045
3079_halu,1,2.880685703165625
3079_right,0,0.0
7203_halu,1,2.0425443448762297
7203_right,0,0.0
9909_halu,1,2.747385372863264
9909_right,0,0.0
8864_halu,1,2.754364906494759
8864_right,0,1.6742000610984586
263_halu,1,2.788247605303172
263_right,0,0.0
4337_halu,1,2.626573953795291
4337_right,0,0.0
8895_halu,1,2.6460988752758694
8895_right,0,0.0
8447_halu,1,1.847248225574635
8447_right,0,0.0
5903_halu,1,2.740628765796521
5903_right,0,1.9659130985971047
1498_halu,1,2.597414195775122
1498_right,0,2.148831171219902
4190_halu,1,2.7107694854242497
4190_right,0,0.0
7485_halu,1,2.827709367751414
7485_right,0,0.0
9643_halu,1,2.657334430886986
9643_right,0,0.0
8310_halu,1,2.8169813164196813
8310_right,0,1.1251590532843965
7590_halu,1,2.7907631000687294
7590_right,0,1.0523030134242812
500_halu,1,2.7004527331240604
500_right,0,0.0
9155_halu,1,2.673104472803556
9155_right,0,0.0
9414_halu,1,2.8597492907265125
9414_right,0,1.4658967776097669
3095_halu,1,4.896017967655268
3095_right,0,8.713242921930695
4631_halu,1,2.8555220229176803
4631_right,0,0.0
367_halu,1,2.5729759812428425
367_right,0,1.1521353986998868
4058_halu,1,2.8030186798980665
4058_right,0,1.0835013641894449
8174_halu,1,7.261352000713189
8174_right,0,1.9863960037133717
4630_halu,1,2.7800835543774465
4630_right,0,1.1439422449646508
6070_halu,1,2.493301800957439
6070_right,0,0.0
2664_halu,1,2.6581347076379376
2664_right,0,0.0
1026_halu,1,2.7667591268087928
1026_right,0,1.0344086258088978
5908_halu,1,2.430062499800421
5908_right,0,2.697189098914648
5050_halu,1,2.8096667566188085
5050_right,0,1.2124883817365415
6328_halu,1,1.11270061643936
6328_right,0,0.0
9733_halu,1,2.729699971319972
9733_right,0,2.118581794799268
1691_halu,1,1.696604136487426
1691_right,0,0.0
673_halu,1,2.8308347260192246
673_right,0,2.789635719506036
5572_halu,1,2.70693824347168
5572_right,0,2.7123854674741423
5766_halu,1,2.647687047910663
5766_right,0,0.0
5156_halu,1,2.452865886474676
5156_right,0,2.042698910654325
733_halu,1,2.790802537285729
733_right,0,1.3707388526431732
3526_halu,1,0.0
3526_right,0,0.0
568_halu,1,2.719390134026941
568_right,0,0.0
9187_halu,1,2.728946515841712
9187_right,0,0.0
2922_halu,1,2.112389204105781
2922_right,0,2.408839534943478
7911_halu,1,2.741377239789603
7911_right,0,1.100972077327113
1558_halu,1,2.69138823810481
1558_right,0,0.0
101_halu,1,2.774488409720022
101_right,0,1.929668386462334
3007_halu,1,2.7427460913246366
3007_right,0,2.019924488477545
7201_halu,1,2.750507256107581
7201_right,0,1.311577569554931
303_halu,1,2.774193707700916
303_right,0,0.0
76_halu,1,2.29409347045683
76_right,0,0.0
6754_halu,1,2.8488188596481505
6754_right,0,0.0
8629_halu,1,2.7466779471848657
8629_right,0,0.0
1208_halu,1,2.769567604851201
1208_right,0,1.0644468852052664
7742_halu,1,25.18710533464419
7742_right,0,2.2006833601393523
8214_halu,1,2.806800223761551
8214_right,0,0.0
8944_halu,1,2.809367234321579
8944_right,0,1.1726856968187276
8413_halu,1,2.6766236452123797
8413_right,0,1.2284983809851042
1775_halu,1,2.8484143158156696
1775_right,0,0.0
3473_halu,1,1.687403928431359
3473_right,0,0.0
483_halu,1,0.0
483_right,0,0.0
2189_halu,1,2.621086592347358
2189_right,0,0.0
346_halu,1,2.490977600807408
346_right,0,1.66036595000835
5481_halu,1,6.368646539098402
5481_right,0,0.0
8361_halu,1,2.761197309195695
8361_right,0,2.746582429008852
1472_halu,1,2.81536426876374
1472_right,0,1.6775053508056017
5100_halu,1,2.810778900130422
5100_right,0,0.0
6765_halu,1,2.8035279677526184
6765_right,0,0.0
8706_halu,1,2.888639878620454
8706_right,0,0.9239602401637436
4929_halu,1,2.595036163349802
4929_right,0,0.0
6329_halu,1,2.713838232300642
6329_right,0,0.0
2609_halu,1,2.709556523934869
2609_right,0,0.0
3_halu,1,2.447647308676655
3_right,0,0.0
2213_halu,1,2.609642806438308
2213_right,0,2.256699782625807
4827_halu,1,2.674645913422295
4827_right,0,0.0
